"","kME1","kME3","kME5","kME6","kME2","kME4","kME0"
"C6orf108",0.52805952467545,0.0890722564427259,0.39307083638761,0.115602499005296,-0.0875957466108669,-0.0347747147009711,0.579764393791638
"C6orf114",0.664347202565556,-0.0201037718727672,0.401125918590402,0.0764142917682123,0.0900065669439884,0.0195644810801351,0.651999772784264
"C6orf115",0.41340687695206,-0.363790216928129,0.000497234372255228,0.104425899752813,0.253119056317344,0.365022090472824,0.328987478152574
"C6orf118",-0.178132290970153,-0.337946763713171,-0.359133181223518,0.0394762093097152,0.220582709087063,0.388311051835398,-0.212192034540654
"C6orf122",0.297436169953321,0.127823369411886,0.269687441218531,0.0122141373532393,-0.0824266893720508,-0.123280456094574,0.291851491035657
"C6orf123",-0.165344924803007,0.494417248886112,0.21912790239847,-0.120489154715193,-0.394114286741701,-0.394203054273249,-0.0572297214795836
"C6orf124",-0.163624051471062,-0.27950972813291,-0.298077543914117,0.0364521929933831,0.309585974039191,0.225809423695322,-0.169285663446549
"C6orf125",0.17217609254767,0.393558861479749,0.397105225197656,0.0300501434773629,-0.369394654180999,-0.265545504740292,0.168231128496271
"C6orf126",-0.0327576675728605,-0.405401166416099,-0.319193629147829,-0.0485684694065959,0.49479650295771,0.296659793255072,-0.0496659624104078
"C6orf127",0.0511477388696175,0.664647887534005,0.502286634777555,-0.0987605513706577,-0.484981113722466,-0.596871144637456,0.13111339996946
"C6orf129",-0.00586898237267056,-0.608947347975202,-0.461182863213608,0.0536637115831002,0.659912108477514,0.478864471545056,-0.0267684028947155
"C6orf130",0.60962098696832,0.153582267708866,0.483239441316085,0.0519695053660468,-0.122570869148573,-0.12278105016878,0.611905943097969
"C6orf132",0.123135717897483,-0.622938098276056,-0.343956239080446,0.0927000516742616,0.651347919083943,0.510384037647416,0.0449124007492246
"C6orf134",-0.119989694231803,-0.467676606025625,-0.455040394470818,-0.0588596940814975,0.598974093137094,0.325575001389835,-0.134700992830985
"C6orf136",-0.149589551801713,-0.0206865373693079,-0.110388753047496,-0.074921599808199,0.000220889284964137,0.000607097503299465,-0.0537863272596069
"C6orf138",-0.13684955672673,-0.524779377481146,-0.415397500510051,0.168627047351014,0.333035810047764,0.598233808208571,-0.154864441084371
"C6orf142",0.126832244399269,0.467083467424346,0.419689047280786,-0.116050556018479,-0.341746787542084,-0.395016559632586,0.147380899053462
"C6orf145",0.127233411717175,-0.217739457382646,-0.079723113984895,-0.125773995026765,0.421317101757196,0.0817288791228621,0.144866628692769
"C6orf146",-0.261248693463401,-0.19684493120079,-0.300562494569662,0.066072932566104,0.0839341569700314,0.138733027226253,-0.355407489389938
"C6orf147",0.221125539958044,-0.147052105769354,0.0411107087373421,0.118897306228372,0.096742252303141,0.145438134037101,0.176984713941844
"C6orf15",0.11301470476366,0.809062346099241,0.630647695701777,-0.131669693676798,-0.603877650859293,-0.739783633444998,0.124907088614422
"C6orf153",0.513928321534523,-0.0363144028787256,0.279465184547845,0.0134452880111835,0.205222168651053,-0.0139595963286547,0.612703255224476
"C6orf154",-0.225185411511684,-0.085558809379949,-0.177709296932895,0.0774985577007142,0.0731685186213672,0.0996471276615705,-0.112641494564404
"C6orf155",0.234382451844485,0.0243697061971093,0.2099741650677,0.202121897728709,-0.091335208339772,0.14817482399072,0.160751247214229
"C6orf162",0.192437755617342,-0.0511660295605768,0.0904712698990767,0.0209225654822816,0.0454940517772608,0.0469397381079148,0.216985694779144
"C6orf165",0.486552087116854,0.180677756224673,0.421891411486254,0.0717238113239287,-0.151977397775498,-0.123414835499301,0.509827523909388
"C6orf167",0.565528311710631,0.149741203094255,0.450172238828445,0.0926759859734641,-0.0909858696119945,-0.0877882293323056,0.575474016701886
"C6orf168",0.453842783724178,0.200450064766013,0.414719347489671,0.0308605817181689,-0.0872475584350652,-0.141807703243801,0.575808113589881
"C6orf170",0.45936030935325,-0.0551629617976653,0.260039013889263,0.000225982117931813,0.110058646973422,0.0384716784144591,0.491267365922028
"C6orf173",0.504058329095307,0.189240521787025,0.463705567642629,0.0533496848078905,-0.166634564162516,-0.149182728738966,0.53192098971698
"C6orf174",0.128147804768533,0.403399471593346,0.361515743884317,0.0260735578726637,-0.350607434613173,-0.310562465113074,0.240179267751107
"C6orf176",-0.0438711946720116,-0.369634904651619,-0.27095281664689,0.159109782148777,0.215084073002733,0.374360011713032,0.0352075355789769
"C6orf182",0.591306282927271,0.00168929324981386,0.35662624985194,0.135252026411137,-0.014100293952019,0.0621086321379776,0.464477277079895
"C6orf186",-0.0359652460400731,-0.391001747455028,-0.331132392103414,-0.148227369958599,0.495643994657081,0.228356519209819,-0.0371560590070038
"C6orf191",0.338549332643493,0.587984474909572,0.653562255770563,0.0410248641135925,-0.512328668685213,-0.465181188920276,0.352466936238293
"C6orf192",0.393029102802494,0.0741117712706401,0.30723510993825,0.0367513886716463,-0.0306442896562568,-0.0527399124631011,0.306951009940419
"C6orf195",0.133986833997189,0.759790357523286,0.628028613717024,-0.0975495740299587,-0.588037344288224,-0.674508278878055,0.191367649964779
"C6orf201",-0.261248693463401,-0.19684493120079,-0.300562494569662,0.066072932566104,0.0839341569700314,0.138733027226253,-0.355407489389938
"C6orf203",0.393416363498027,0.21706275892554,0.381193165761242,0.0192348791633873,-0.122871812633305,-0.175515296711915,0.562973752941665
"C6orf204",0.430640966432932,0.0188033368300866,0.255900021633915,0.0234175103149357,0.0495751238947756,-0.0161875342174468,0.353279520368282
"C6orf208",-0.00796116461178196,0.198578396859303,0.130118395012625,-0.0364580652341949,-0.113862798021727,-0.166947357604287,-0.0192416515660718
"C6orf211",0.350356785660351,0.156879770888134,0.344981123555177,0.0111834272159787,-0.0905969397708837,-0.130729096722008,0.557592045839381
"C6orf217",0.431186451607603,-0.00168574449294918,0.273341596159605,0.0748238291258366,0.0276732937943376,-0.0135902257468257,0.514870758378944
"C6orf218",0.089908527087281,-0.730551652968614,-0.402234551750823,0.333622211800026,0.477849537052267,0.825534405688819,0.012038405610629
"C6orf222",-0.0238059137250687,0.660808536432923,0.488156718683322,-0.034417169703586,-0.68528987350463,-0.506038341146729,0.0776988590117247
"C6orf223",0.413100285446721,-0.225953889334374,0.0750678482512913,0.0549718732141991,0.40029397778485,0.16188274926805,0.349421511750349
"C6orf225",0.644831534177652,0.0080358364457668,0.401847846745164,0.0715286482497536,-0.0245439927747025,0.0112888616999874,0.616287504748874
"C6orf226",0.626471556828191,0.140676843188376,0.4964662718299,0.140475787927372,-0.149201065946539,-0.085484203566799,0.512268833156608
"C6orf25",-0.27963783241598,-0.0464103892777578,-0.236650547849396,-0.201671603129095,0.191002685482959,-0.0498995950092875,-0.242275877664156
"C6orf26",-0.172690519499069,-0.0125241483247269,-0.129344731499366,-0.108007316608566,0.091931136191952,-0.025487631378961,-0.0803909414050407
"C6orf27",-0.00401802815072515,-0.53116759125842,-0.421165209601056,-0.18970135136627,0.759763914177986,0.294561267095243,-0.0327828291943367
"C6orf35",0.0615435317379079,-0.634731390452895,-0.41454831054239,0.105011872492065,0.523824013500469,0.569585009618322,-0.0322055814528857
"C6orf41",-0.234869035775024,-0.409660576943239,-0.408834275528785,0.0855431319280024,0.343160822794466,0.427419474583946,-0.213401804372353
"C6orf47",0.54133468269434,-0.133788338294049,0.233516546456866,0.00879719865366132,0.298046696077794,0.0503110837328052,0.473236945394644
"C6orf48",0.690013789697191,0.00313641415292791,0.431768188986142,0.111691691692369,0.019252494147714,-0.00824550651139333,0.600508736516226
"C6orf52",0.695870653405872,0.0478537606184855,0.45654316893482,0.0837027507716659,0.00348017702442305,-0.043826503750702,0.594113088045662
"C6orf57",0.596684508852968,0.227645600778611,0.544691942659301,0.0197431181902733,-0.14487417314425,-0.218329122805731,0.545378539509202
"C6orf62",0.730282720952005,0.218381099374034,0.638755585083305,0.143957209261812,-0.185131070388447,-0.154985238760514,0.593282617896434
"C6orf64",0.697017228818589,0.116698106343222,0.527477861433014,0.153832613909387,-0.064989475034583,-0.0593634552725516,0.725622697617226
"C6orf70",0.499992834675872,0.249470138391026,0.467874015582769,0.0213882530185633,-0.142116256800205,-0.205785355600725,0.599187184249516
"C6orf72",0.443834255801236,0.261860010516636,0.44974325236639,0.0199831826813463,-0.197073722172778,-0.212745910584309,0.47827063305498
"C6orf81",0.236086295467705,0.105439498120074,0.217529295450009,0.0224055161369262,-0.0714997370827724,-0.126598054236855,0.212206211289966
"C6orf89",0.29242137749329,0.238098045468301,0.355442749283468,-0.0135470150869352,-0.142931663175894,-0.211243575725444,0.270470480673215
"C6orf94",-0.0731005031085192,0.43447150832236,0.273780378075574,-0.0560669257798181,-0.474515809132643,-0.311323635866592,0.0143269769820157
"C6orf97",0.200689497286245,-0.693675111389348,-0.313013392780389,0.212969848833984,0.573655477752105,0.654742032875926,0.141579404852733
"C7orf10",0.719438547733049,-0.0998084726745739,0.387190606807951,0.123343503086598,0.0940326038447233,0.114858030634132,0.59215729876718
"C7orf11",0.719438547733049,-0.0998084726745739,0.387190606807951,0.123343503086598,0.0940326038447233,0.114858030634132,0.59215729876718
"C7orf13",0.27710263496326,-0.0742969112905101,0.136934315811483,0.0792724375555698,0.0775443034408848,0.0705102601994175,0.358779350238632
"C7orf16",0.296801120208176,0.65198859565474,0.657289753671199,-0.016366808940156,-0.536379185924759,-0.518572417866076,0.311631000138597
"C7orf20",-0.442299565161947,-0.112916647415244,-0.404807217031113,-0.185592462904983,0.135309071654147,0.0606913416766083,-0.481824461176501
"C7orf23",0.582144270500166,0.172011281072484,0.484186311399776,-0.00201540893722626,-0.0971734751657689,-0.171477355839,0.707625696558756
"C7orf25",0.576984209138874,0.189113000682109,0.482932951697002,0.0498593828097892,-0.0892473532361964,-0.178685828100314,0.660716153487802
"C7orf27",0.497257304242825,0.216215292355144,0.45094848995097,0.0462024330252852,-0.132360134013098,-0.18378437077266,0.567310964115485
"C7orf29",-0.377840284280869,-0.360661128073139,-0.531364067717364,-0.160812037166616,0.430752736915831,0.255460096433759,-0.392920719334242
"C7orf30",0.414512626704252,0.133529256678853,0.336872323858028,0.0565053296026469,-0.117030685339889,-0.0995596808008878,0.410729246217251
"C7orf31",0.454862754558291,-0.0928809417602355,0.207809595868513,0.0273552444046157,0.188655957711118,0.0246242345735017,0.59793606279585
"C7orf34",0.257353486006037,0.698292380442962,0.670780719226201,-0.051117027993245,-0.568157858822763,-0.58360803213789,0.298993750422505
"C7orf36",0.649666333719933,0.0845245192689541,0.478687876094346,0.0734345544883639,-0.046680328545909,-0.0362791341074239,0.704373105751398
"C7orf38",0.374268267041781,-0.0536241548869349,0.186439250781953,0.0301965282839073,0.0789565935040568,0.0521508732801707,0.370877917884665
"C7orf4",0.185588595658244,0.664348229952777,0.591380126133131,-0.00888719760473638,-0.539998155813341,-0.529301723790417,0.199315979661798
"C7orf40",0.544240208790144,0.291309407673456,0.560692880480336,0.127091133367917,-0.229617064854397,-0.224487232504617,0.535584228854607
"C7orf41",0.191074124363988,-0.0366605462917129,0.0525274243417115,-0.273492762549734,0.332782888669758,-0.106842334989247,0.178342166850242
"C7orf43",0.261711995912859,0.107134982524941,0.241719173622426,0.0642001298119186,-0.105830930166702,-0.0501204807606891,0.405032290698214
"C7orf44",0.763565085679823,0.127468231828358,0.557069278349247,0.113412423048679,-0.0632500564728974,-0.0810142553224014,0.591823932575049
"C7orf46",0.306885167112801,-0.290116885836791,0.0219504374240261,0.136785819645574,0.157960125883434,0.353373447714901,0.263864577712553
"C7orf47",0.329231086327785,0.24868505255747,0.362847139340943,-0.00984229930931354,-0.199063070946204,-0.189936866821188,0.441130833638268
"C7orf49",0.375146619363047,-0.168258282218641,0.076483928304098,0.0117858088705859,0.244741021153476,0.135168408110498,0.244073712412556
"C7orf50",-0.42439236080204,-0.586774961367593,-0.713684680561992,-0.13120826988441,0.686525525532067,0.424201073452392,-0.397627954724316
"C7orf51",0.0304341685702407,-0.73705940535419,-0.502091159067686,0.0461494291005805,0.676887948566763,0.622657710870709,0.0825624922539874
"C7orf52",0.466477220970461,-0.423811039631803,0.0443899830180152,0.350793419464189,0.273334061070964,0.499263905186253,0.364670822421634
"C7orf55",0.582799660948702,0.0313799754037147,0.387781038239552,0.104546609592741,0.00679823296364951,-0.0209473218036216,0.632341688901101
"C7orf57",-0.0135636794289171,-0.558852010914037,-0.368965050525119,0.192156393055869,0.437439362383243,0.623421651559135,-0.0217989445675697
"C7orf58",-0.141734416044345,-0.675549564650138,-0.595844769380889,-0.161646604405074,0.700865602922829,0.488641391784904,-0.161308113168938
"C7orf59",0.699334806870881,0.172088423732757,0.549940351563768,0.0938295139439855,-0.127734257450887,-0.117545381431422,0.651725376982203
"C7orf60",0.483148424415231,-0.0297798689301228,0.287576052737447,0.124780455389241,0.0268094390847792,0.0428127951623163,0.526631795079818
"C7orf61",0.377400610926987,-0.0319527210444375,0.177190328258086,-0.0340271163532784,0.139996602832027,0.000484572851353115,0.280686477218874
"C7orf63",0.434868766797874,-0.340454556750293,0.0440469077938216,0.169898928965778,0.240528968627355,0.395539461870834,0.349109050508307
"C7orf64",0.717834546261855,0.125229807905193,0.524328069590203,0.0893093751475506,-0.0840690551236913,-0.082505619815784,0.657253879639433
"C7orf65",0.000507533407926984,0.298814695554082,0.170834757037438,-0.189595155769612,0.00665244110453228,-0.371174160620146,0.0753003360554682
"C7orf68",0.44268026126407,0.146015438178031,0.379923617201462,0.0709613844965432,-0.12136164811869,-0.104960090533692,0.490682712597609
"C7orf70",0.592409620655064,-0.00145828335404847,0.36762613010279,0.137718740061394,0.0268994949254743,0.0468659555009116,0.545478796594609
"C8ORFK29",-0.305386765121792,-0.380753487123958,-0.462206413400368,0.0949394036684712,0.384145058369351,0.323149283710466,-0.390760980837449
"C8orf12",0.245847803300443,0.661114885093939,0.641836962755606,-0.0268870950395111,-0.51990109313886,-0.547864665885244,0.279968901916937
"C8orf22",0.174672559244543,0.385262850287828,0.378157480634793,-0.0239965775917344,-0.213400451997389,-0.354034740304545,0.200900597183385
"C8orf33",0.0802621139800264,-0.136207331144211,-0.0397722005881685,0.0368282116612229,0.113241191511267,0.12737161534991,0.0984340821644598
"C8orf34",-0.0155551641306826,-0.713981035403383,-0.468357034459265,0.230152173508238,0.440443687756216,0.846768618195054,-0.0594977038014704
"C8orf37",0.611180089767609,-0.208008833946039,0.220948233263351,0.0581494407332238,0.321815159130377,0.139616322542005,0.556635702168857
"C8orf38",0.253946584054505,-0.452808864454996,-0.142556466856221,0.120709007803236,0.57945219834408,0.34685518716649,0.205735091429862
"C8orf40",0.40140750624214,0.100203239553328,0.318574249301038,0.0977228932987828,-0.105461713742941,-0.0454759437062321,0.424367979565268
"C8orf41",0.518979669232125,-0.101759325161834,0.247483637769151,0.0986855093774491,0.10602692407401,0.101759138822846,0.440165176254919
"C8orf42",-0.0450994463319652,-0.177074201921627,-0.104872026327018,0.236726007418385,0.0759573115576259,0.28807447780645,0.0886413748248035
"C8orf44",-0.0349722847471708,0.243694703820779,0.131217428522963,-0.187991918352035,0.061903535784591,-0.317688014681415,-0.0107293094535251
"C8orf46",0.351355836788981,0.400137049286759,0.561973663774886,0.0677905481761986,-0.424246115180503,-0.278293096205252,0.351012403333954
"C8orf47",0.379585813998175,-0.343361092756045,0.0423380981760856,0.189781619215882,0.234349135362736,0.388099292255667,0.338580563405138
"C8orf48",-0.0408854849068407,-0.570798132637857,-0.413477067831401,0.106736620836105,0.374839167694855,0.636884049089276,-0.109793540549352
